,Value,AvgPred,column
14,0.9333333333333333,0.09209561519284352,Operating_Profit_Growth_Rate
0,0.0,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
1,0.06666666666666667,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
2,0.13333333333333333,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
3,0.2,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
4,0.26666666666666666,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
5,0.3333333333333333,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
6,0.4,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
7,0.4666666666666667,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
8,0.5333333333333333,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
9,0.6,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
10,0.6666666666666666,0.09590849098108227,After-tax_Net_Profit_Growth_Rate
11,0.7333333333333333,0.08681624871682064,After-tax_Net_Profit_Growth_Rate
12,0.8,0.08681624871682064,After-tax_Net_Profit_Growth_Rate
