,Value,AvgPred,column
7,0.4666666666666667,0.00029330101097002625,Persistent_EPS_in_the_Last_Four_Seasons
8,0.5333333333333333,0.00014664906484540552,Persistent_EPS_in_the_Last_Four_Seasons
9,0.6,0.00014664906484540552,Persistent_EPS_in_the_Last_Four_Seasons
10,0.6666666666666666,0.00014664906484540552,Persistent_EPS_in_the_Last_Four_Seasons
11,0.7333333333333333,3.3151860634461627e-07,Persistent_EPS_in_the_Last_Four_Seasons
12,0.8,2.0349107702947275e-26,Persistent_EPS_in_the_Last_Four_Seasons
13,0.8666666666666667,0.0,Persistent_EPS_in_the_Last_Four_Seasons
14,0.9333333333333333,0.0,Persistent_EPS_in_the_Last_Four_Seasons
0,0.0,0.0005815283511765301,Cash_Flow_Per_Share
1,0.06666666666666667,0.001180217252112925,Cash_Flow_Per_Share
2,0.13333333333333333,0.0030493850354105234,Cash_Flow_Per_Share
3,0.2,0.008021609857678413,Cash_Flow_Per_Share
4,0.26666666666666666,0.0306710097938776,Cash_Flow_Per_Share
5,0.3333333333333333,0.045021913945674896,Cash_Flow_Per_Share
6,0.4,0.017012223601341248,Cash_Flow_Per_Share
7,0.4666666666666667,0.005782642401754856,Cash_Flow_Per_Share
8,0.5333333333333333,0.003306423081085086,Cash_Flow_Per_Share
9,0.6,0.0014887629076838493,Cash_Flow_Per_Share
10,0.6666666666666666,0.0004806030774489045,Cash_Flow_Per_Share
11,0.7333333333333333,0.00044050649739801884,Cash_Flow_Per_Share
12,0.8,0.00043994063162244856,Cash_Flow_Per_Share
13,0.8666666666666667,0.000206010474357754,Cash_Flow_Per_Share
14,0.9333333333333333,0.00014664906484540552,Cash_Flow_Per_Share
0,0.0,0.045606065541505814,Revenue_Per_Share_(Yuan_¥)
1,201333333.33333334,0.0002915536751970649,Revenue_Per_Share_(Yuan_¥)
2,402666666.6666667,0.0,Revenue_Per_Share_(Yuan_¥)
3,604000000.0,0.0,Revenue_Per_Share_(Yuan_¥)
4,805333333.3333334,0.0,Revenue_Per_Share_(Yuan_¥)
5,1006666666.6666667,0.0,Revenue_Per_Share_(Yuan_¥)
6,1208000000.0,0.0,Revenue_Per_Share_(Yuan_¥)
7,1409333333.3333335,0.0,Revenue_Per_Share_(Yuan_¥)
